"IP Address","Tag","Value","Type"
"20.17.21.42","Tracker_3.Night_Stow","0.0","T"
"20.17.21.42","Tracker_3.Night_Stow2","0.0","T"
"20.17.21.42","Tracker_3.Tracker_Offset","0.0","T"
"20.17.21.42","Tracker_3.Use_Backtracking","true","T"
"20.17.21.42","Tracker_3.West_Array_Row_Spacing_Tracker_3","12.62","T"
"20.17.21.42","Tracker_3.Wind_Stow","0.0","T"
"20.17.21.42","Tracker_4.Auto_Manual","false","T"
"20.17.21.42","Tracker_4.Deadband","4.0","T"
"20.17.21.42","Tracker_4.Deadband_Backtracking","2.0","T"
"20.17.21.42","Tracker_4.Deadband_manual_night_wind","2.0","T"
"20.17.21.42","Tracker_4.Drive_Direction_0East_1West","true","T"
"20.17.21.42","Tracker_4.East_Array_Row_Spacing_Tracker_4","17.17","T"
"20.17.21.42","Tracker_4.encoder_direction","false","T"
"20.17.21.42","Tracker_4.Manual_Tracker_Position","0.0","T"
"20.17.21.42","Tracker_4.Module_Length_Tracker_4","6.483","T"
"20.17.21.42","Tracker_4.Night_Stow","0.0","T"
"20.17.21.42","Tracker_4.Night_Stow2","0.0","T"
"20.17.21.42","Tracker_4.Tracker_Offset","0.0","T"
"20.17.21.42","Tracker_4.Use_Backtracking","true","T"
"20.17.21.42","Tracker_4.West_Array_Row_Spacing_Tracker_4","12.62","T"
"20.17.21.42","Tracker_4.Wind_Stow","0.0","T"
"20.17.21.42","Tracker_5.Auto_Manual","true","T"
"20.17.21.42","Tracker_5.Deadband","4.0","T"
"20.17.21.42","Tracker_5.Deadband_Backtracking","2.0","T"
"20.17.21.42","Tracker_5.Deadband_manual_night_wind","2.0","T"
"20.17.21.42","Tracker_5.Drive_Direction_0East_1West","true","T"
"20.17.21.42","Tracker_5.East_Array_Row_Spacing_Tracker_5","17.7","T"
"20.17.21.42","Tracker_5.encoder_direction","true","T"
"20.17.21.42","Tracker_5.Manual_Tracker_Position","0.0","T"
"20.17.21.42","Tracker_5.Module_Length_Tracker_5","6.56","T"
"20.17.21.42","Tracker_5.Night_Stow","-10.0","T"
"20.17.21.42","Tracker_5.Night_Stow2","0.0","T"
"20.17.21.42","Tracker_5.Tracker_Offset","0.0","T"
"20.17.21.42","Tracker_5.Use_Backtracking","true","T"
"20.17.21.42","Tracker_5.West_Array_Row_Spacing_Tracker_5","17.2","T"
"20.17.21.42","Tracker_5.Wind_Stow","0.0","T"
"20.17.21.42","Tracker_6.Auto_Manual","true","T"
"20.17.21.42","Tracker_6.Deadband","4.0","T"
"20.17.21.42","Tracker_6.Deadband_Backtracking","2.0","T"
"20.17.21.42","Tracker_6.Deadband_manual_night_wind","2.0","T"
"20.17.21.42","Tracker_6.Drive_Direction_0East_1West","false","T"
"20.17.21.42","Tracker_6.East_Array_Row_Spacing_Tracker_6","17.7","T"
"20.17.21.42","Tracker_6.encoder_direction","false","T"
"20.17.21.42","Tracker_6.Manual_Tracker_Position","0.0","T"
"20.17.21.42","Tracker_6.Module_Length_Tracker_6","6.56","T"
"20.17.21.42","Tracker_6.Night_Stow","-10.0","T"
"20.17.21.42","Tracker_6.Night_Stow2","0.0","T"
"20.17.21.42","Tracker_6.Tracker_Offset","0.0","T"
"20.17.21.42","Tracker_6.Use_Backtracking","true","T"
"20.17.21.42","Tracker_6.West_Array_Row_Spacing_Tracker_6","17.2","T"
"20.17.21.42","Tracker_6.Wind_Stow","0.0","T"
"20.17.21.42","Tracker_Logic.Encoder_Feedback_Error_Wait_Until_Retry","T#30m","T"
"20.17.21.42","Tracker_Logic.Number_of_Retries_to_Trigger_Motor_Lockout","336","T"
"20.17.21.42","Trackers_Setup.Motor_Limiter","false","T"
"20.17.21.42","Trackers_Setup.nightstow2_OFF.HOUR","0","T"
"20.17.21.42","Trackers_Setup.nightstow2_OFF.MINUTE","0","T"
"20.17.21.42","Trackers_Setup.nightstow2_ON.HOUR","0","T"
"20.17.21.42","Trackers_Setup.nightstow2_ON.MINUTE","0","T"
"20.17.21.42","Trackers_Setup.nightstow2_toggle","false","T"
"20.17.21.42","Trackers_Setup.number_of_trackers","4","T"
"20.17.21.42","Trackers_Setup.pulseperdegree","165.5","T"
"20.17.21.42","Trackers_Setup.Range_selector","1","T"
"20.17.21.42","Trackers_Setup.switch_based_stow_is_local","","T"
"20.17.21.42","Trackers_Setup.Tracker_number","4","T"
"20.17.21.42","Trackers_Setup.wind_switch_installed","false","T"
